# TSI BlueSky
# Model: 8143   Serial: 81432124027
# FW: v1.1.1        
# PM sensor
# Model: SPS30   Serial: A576889CB1001F61
Timestamp,PM1,PM2.5,PM4,PM10,PM Sensor Status,Temperature,Relative Humidity,Device Status
2021-08-06 16:53:51,4,4,5,5,0,25.6,53,0
2021-08-06 16:54:51,4,4,4,4,0,25.6,53,0
2021-08-06 16:55:51,4,4,4,4,0,25.6,53,0
2021-08-06 16:56:51,4,4,4,4,0,25.6,53,0
2021-08-06 16:57:51,4,4,4,5,0,25.6,53,0
2021-08-06 16:58:51,4,4,5,5,0,25.6,53,0
2021-08-06 16:59:51,4,4,5,5,0,25.6,53,0
2021-08-06 17:00:51,4,4,5,5,0,25.6,53,0
2021-08-06 17:01:51,4,4,5,5,0,25.6,53,0
2021-08-06 17:02:51,4,4,4,4,0,25.6,53,0
2021-08-06 17:03:51,3,4,4,4,0,25.6,53,0
2021-08-06 17:04:51,3,4,4,4,0,25.6,53,0
2021-08-06 17:05:51,4,4,4,4,0,25.6,53,0
2021-08-06 17:06:51,3,4,4,4,0,25.6,53,0
2021-08-06 17:07:51,3,4,4,4,0,25.6,53,0
2021-08-06 17:08:51,4,4,4,4,0,25.6,53,0
2021-08-06 17:09:51,4,4,4,4,0,25.6,53,0
2021-08-06 17:10:51,4,4,4,4,0,25.6,53,0
2021-08-06 17:11:51,3,4,4,4,0,25.6,53,0
2021-08-06 17:12:51,4,4,4,4,0,25.6,53,0
2021-08-06 17:13:51,4,4,4,4,0,25.6,53,0
2021-08-06 17:14:51,3,4,4,4,0,25.6,53,0
2021-08-06 17:15:51,3,4,4,4,0,25.6,53,0
2021-08-06 17:16:51,3,3,3,4,0,25.6,53,0
2021-08-06 17:17:51,3,4,4,4,0,25.6,53,0
2021-08-06 17:18:51,3,4,4,4,0,25.6,53,0
2021-08-06 17:19:51,3,4,4,4,0,25.6,53,0
2021-08-06 17:20:51,3,3,4,4,0,25.6,53,0
2021-08-06 17:21:51,3,4,4,4,0,25.6,53,0
2021-08-06 17:22:51,3,4,4,4,0,25.6,53,0
2021-08-06 17:23:51,3,3,4,4,0,25.6,53,0
2021-08-06 17:24:51,3,4,4,4,0,25.6,53,0
2021-08-06 17:25:51,3,4,4,4,0,25.6,53,0
2021-08-06 17:26:51,3,3,3,4,0,25.6,53,0
2021-08-06 17:27:51,3,3,3,3,0,25.6,53,0
2021-08-06 17:28:51,3,3,4,4,0,25.6,53,0
2021-08-06 17:29:51,3,3,3,3,0,25.6,53,0
2021-08-06 17:30:51,3,3,4,4,0,25.6,53,0
2021-08-06 17:31:51,3,3,3,3,0,25.6,53,0
2021-08-06 17:32:51,3,3,3,3,0,25.6,53,0
2021-08-06 17:33:51,3,3,3,3,0,25.6,53,0
2021-08-06 17:34:51,3,3,3,3,0,25.6,53,0
2021-08-06 17:35:51,3,3,3,3,0,25.6,53,0
2021-08-06 17:36:51,3,3,3,3,0,25.6,53,0
2021-08-06 17:37:51,3,3,3,3,0,25.6,53,0
2021-08-06 17:38:51,3,3,3,3,0,25.6,53,0
2021-08-06 17:39:51,3,3,3,3,0,25.6,53,0
2021-08-06 17:40:51,3,3,3,3,0,25.6,53,0
2021-08-06 17:41:51,3,3,3,3,0,25.6,53,0
2021-08-06 17:42:51,3,3,3,3,0,25.6,53,0
2021-08-06 17:43:51,3,3,3,3,0,25.6,53,0
2021-08-06 17:44:51,3,3,3,3,0,25.6,53,0
2021-08-06 17:45:51,3,3,3,3,0,25.6,53,0
2021-08-06 17:46:51,3,3,3,3,0,25.6,53,0
2021-08-06 17:47:51,3,3,3,3,0,25.6,53,0
2021-08-06 17:48:51,3,3,3,3,0,25.6,53,0
2021-08-06 17:49:51,3,3,3,3,0,25.6,53,0
2021-08-06 17:50:51,2,3,3,3,0,25.6,53,0
2021-08-06 17:51:51,2,3,3,3,0,25.6,53,0
2021-08-06 17:52:51,3,3,3,3,0,25.6,53,0
2021-08-06 17:53:51,2,3,3,3,0,25.6,53,0
2021-08-06 17:54:51,3,3,3,3,0,25.6,53,0
2021-08-06 17:55:51,2,3,3,3,0,25.6,53,0
2021-08-06 17:56:51,3,3,3,3,0,25.6,53,0
2021-08-06 17:57:51,3,3,3,3,0,25.6,53,0
2021-08-06 17:58:51,3,3,3,3,0,25.6,53,0
2021-08-06 17:59:51,3,3,3,3,0,25.6,53,0
2021-08-06 18:00:51,2,3,3,3,0,25.6,53,0
2021-08-06 18:01:51,2,2,3,3,0,25.6,53,0
2021-08-06 18:02:51,2,3,3,3,0,25.6,53,0
2021-08-06 18:03:51,2,2,2,2,0,25.6,53,0
2021-08-06 18:04:51,2,3,3,3,0,25.6,53,0
2021-08-06 18:05:51,3,3,3,3,0,25.6,53,0
2021-08-06 18:06:51,2,3,3,3,0,25.6,53,0
2021-08-06 18:07:51,2,3,3,3,0,25.6,53,0
2021-08-06 18:08:51,2,3,3,3,0,25.6,53,0
2021-08-06 18:09:51,2,3,3,3,0,25.6,53,0
2021-08-06 18:10:51,2,3,3,3,0,25.6,53,0
2021-08-06 18:11:51,2,2,2,2,0,25.6,53,0
2021-08-06 18:12:51,2,2,2,2,0,25.6,53,0
2021-08-06 18:13:51,2,2,2,2,0,25.6,53,0
2021-08-06 18:14:51,2,2,2,2,0,25.6,53,0
2021-08-06 18:15:51,2,2,3,3,0,25.6,53,0
2021-08-06 18:16:51,2,3,3,3,0,25.6,53,0
2021-08-06 18:17:51,2,3,3,3,0,25.6,53,0
2021-08-06 18:18:51,2,3,3,3,0,25.6,53,0
2021-08-06 18:19:51,2,2,2,2,0,25.6,53,0
2021-08-06 18:20:51,2,3,3,3,0,25.6,53,0
2021-08-06 18:21:51,2,2,2,2,0,25.6,53,0
2021-08-06 18:22:51,2,2,2,2,0,25.6,53,0
2021-08-06 18:23:51,2,2,3,3,0,25.6,53,0
2021-08-06 18:24:51,2,2,2,2,0,25.6,53,0
2021-08-06 18:25:51,2,2,2,2,0,25.6,53,0
2021-08-06 18:26:51,2,2,2,2,0,25.6,53,0
2021-08-06 18:27:51,2,2,2,2,0,25.6,53,0
2021-08-06 18:28:51,2,2,2,2,0,25.6,53,0
2021-08-06 18:29:51,2,2,2,2,0,25.6,53,0
2021-08-06 18:30:51,2,2,2,2,0,25.6,53,0
2021-08-06 18:31:51,2,2,2,2,0,25.6,53,0
2021-08-06 18:32:51,2,2,2,2,0,25.6,53,0
2021-08-06 18:33:51,2,2,2,2,0,25.6,53,0
2021-08-06 18:34:51,2,2,2,2,0,25.6,53,0
2021-08-06 18:35:51,2,2,2,2,0,25.6,53,0
2021-08-06 18:36:51,2,2,2,2,0,25.6,53,0
2021-08-06 18:37:51,2,2,2,2,0,25.6,53,0
2021-08-06 18:38:51,2,2,2,2,0,25.6,54,0
2021-08-06 18:39:51,2,2,2,2,0,25.6,54,0
2021-08-06 18:40:51,2,2,2,2,0,25.6,54,0
2021-08-06 18:41:51,2,2,2,2,0,25.6,54,0
2021-08-06 18:42:51,2,2,2,2,0,25.6,54,0
2021-08-06 18:43:51,2,2,2,2,0,25.6,54,0
2021-08-06 18:44:51,2,2,2,2,0,25.6,54,0
2021-08-06 18:45:51,2,2,2,2,0,25.6,54,0
2021-08-06 18:46:51,2,2,2,2,0,25.6,54,0
2021-08-06 18:47:51,2,2,2,2,0,25.6,54,0
2021-08-06 18:48:51,2,2,2,2,0,25.6,54,0
2021-08-06 18:49:51,2,2,2,2,0,25.6,54,0
2021-08-06 18:50:51,2,2,2,2,0,25.6,54,0
2021-08-06 18:51:51,2,2,2,2,0,25.6,54,0
2021-08-06 18:52:51,2,2,2,2,0,25.6,54,0
2021-08-06 18:53:51,2,2,2,2,0,25.6,54,0
2021-08-06 18:54:51,2,2,2,2,0,25.6,54,0
2021-08-06 18:55:51,2,2,2,2,0,25.6,54,0
2021-08-06 18:56:51,2,2,2,2,0,25.7,54,0
2021-08-06 18:57:51,2,2,2,2,0,25.7,54,0
2021-08-06 18:58:51,2,2,2,2,0,25.7,54,0
2021-08-06 18:59:51,2,2,2,2,0,25.6,54,0
2021-08-06 19:00:51,2,2,2,2,0,25.6,54,0
2021-08-06 19:01:51,2,2,2,2,0,25.6,54,0
2021-08-06 19:02:51,2,2,2,2,0,25.7,54,0
2021-08-06 19:03:51,2,2,2,2,0,25.7,54,0
2021-08-06 19:04:51,2,2,2,2,0,25.7,54,0
2021-08-06 19:05:51,2,2,2,2,0,25.6,54,0
2021-08-06 19:06:51,2,2,2,2,0,25.6,54,0
2021-08-06 19:07:51,2,2,2,2,0,25.6,54,0
2021-08-06 19:08:51,2,2,2,2,0,25.6,54,0
2021-08-06 19:09:51,2,2,2,2,0,25.6,54,0
2021-08-06 19:10:51,2,2,2,2,0,25.6,54,0
2021-08-06 19:11:51,1,2,2,2,0,25.6,54,0
2021-08-06 19:12:51,2,2,2,2,0,25.6,54,0
2021-08-06 19:13:51,2,2,2,2,0,25.6,54,0
2021-08-06 19:14:51,2,2,2,2,0,25.6,54,0
2021-08-06 19:15:51,2,2,2,2,0,25.6,54,0
2021-08-06 19:16:51,1,2,2,2,0,25.6,54,0
2021-08-06 19:17:51,2,2,2,2,0,25.6,54,0
2021-08-06 19:18:51,2,2,2,2,0,25.6,54,0
2021-08-06 19:19:51,1,2,2,2,0,25.6,54,0
2021-08-06 19:20:51,1,1,1,1,0,25.6,54,0
2021-08-06 19:21:51,2,2,2,2,0,25.6,54,0
2021-08-06 19:22:51,1,2,2,2,0,25.6,54,0
2021-08-06 19:23:51,2,2,2,2,0,25.6,54,0
2021-08-06 19:24:51,1,1,1,1,0,25.6,54,0
2021-08-06 19:25:51,2,2,2,2,0,25.6,54,0
2021-08-06 19:26:51,2,2,2,2,0,25.6,54,0
2021-08-06 19:27:51,1,1,1,1,0,25.6,54,0
2021-08-06 19:28:51,1,1,1,1,0,25.6,54,0
2021-08-06 19:29:51,1,1,1,1,0,25.6,54,0
2021-08-06 19:30:51,1,1,1,1,0,25.6,54,0
2021-08-06 19:31:51,1,1,1,1,0,25.6,54,0
2021-08-06 19:32:51,2,2,2,2,0,25.6,54,0
2021-08-06 19:33:51,2,2,2,2,0,25.6,54,0
2021-08-06 19:34:52,1,1,1,1,0,25.6,54,0
2021-08-06 19:35:52,1,2,2,2,0,25.6,54,0
2021-08-06 19:36:52,1,2,2,2,0,25.6,54,0
2021-08-06 19:37:52,1,1,1,1,0,25.6,54,0
2021-08-06 19:38:52,1,1,1,2,0,25.6,54,0
2021-08-06 19:39:52,1,1,1,1,0,25.6,54,0
2021-08-06 19:40:52,1,1,1,1,0,25.6,54,0
2021-08-06 19:41:52,1,1,1,1,0,25.6,54,0
2021-08-06 19:42:52,1,1,1,1,0,25.6,54,0
2021-08-06 19:43:52,1,2,2,2,0,25.6,54,0
2021-08-06 19:44:52,1,1,1,1,0,25.6,54,0
2021-08-06 19:45:52,1,1,1,1,0,25.6,54,0
2021-08-06 19:46:52,1,1,1,1,0,25.6,54,0
2021-08-06 19:47:52,1,1,1,1,0,25.6,54,0
2021-08-06 19:48:52,1,1,1,1,0,25.6,54,0
2021-08-06 19:49:52,1,1,1,1,0,25.6,54,0
2021-08-06 19:50:52,1,1,1,1,0,25.6,54,0
2021-08-06 19:51:52,1,1,1,1,0,25.6,54,0
2021-08-06 19:52:52,1,2,2,2,0,25.6,54,0
2021-08-06 19:53:52,1,1,1,1,0,25.6,54,0
2021-08-06 19:54:52,1,1,1,1,0,25.6,54,0
2021-08-06 19:55:52,1,1,1,1,0,25.6,54,0
2021-08-06 19:56:52,1,1,1,1,0,25.6,54,0
2021-08-06 19:57:52,1,1,1,1,0,25.6,54,0
2021-08-06 19:58:52,1,1,1,1,0,25.6,54,0
2021-08-06 19:59:52,1,1,1,1,0,25.6,54,0
2021-08-06 20:00:52,1,1,1,1,0,25.6,54,0
2021-08-06 20:01:52,1,1,1,1,0,25.6,54,0
2021-08-06 20:02:52,1,1,1,1,0,25.6,54,0
2021-08-06 20:03:52,1,1,1,1,0,25.6,54,0
2021-08-06 20:04:52,1,1,1,1,0,25.6,54,0
2021-08-06 20:05:52,1,1,1,1,0,25.6,54,0
2021-08-06 20:06:52,1,1,1,1,0,25.6,54,0
2021-08-06 20:07:52,1,1,1,1,0,25.6,54,0
2021-08-06 20:08:52,1,1,1,1,0,25.6,54,0
2021-08-06 20:09:52,1,1,1,1,0,25.6,54,0
2021-08-06 20:10:52,1,1,1,1,0,25.6,54,0
2021-08-06 20:11:52,1,1,1,1,0,25.6,54,0
2021-08-06 20:12:52,1,1,1,1,0,25.6,54,0
2021-08-06 20:13:52,1,1,1,1,0,25.6,54,0
2021-08-06 20:14:52,1,1,1,1,0,25.6,54,0
2021-08-06 20:15:52,1,1,1,1,0,25.6,54,0
2021-08-06 20:16:52,1,1,1,1,0,25.6,54,0
2021-08-06 20:17:52,1,1,1,1,0,25.6,54,0
2021-08-06 20:18:52,1,1,1,1,0,25.6,54,0
2021-08-06 20:19:52,1,1,1,1,0,25.6,54,0
2021-08-06 20:20:52,1,1,1,1,0,25.6,54,0
2021-08-06 20:21:52,1,1,1,1,0,25.6,54,0
2021-08-06 20:22:52,1,1,1,1,0,25.6,54,0
2021-08-06 20:23:52,1,1,1,1,0,25.6,54,0
2021-08-06 20:24:52,1,1,1,1,0,25.6,54,0
2021-08-06 20:25:52,1,1,1,1,0,25.6,54,0
2021-08-06 20:26:52,1,1,1,1,0,25.6,54,0
2021-08-06 20:27:52,1,1,1,1,0,25.6,54,0
2021-08-06 20:28:52,1,1,1,1,0,25.6,54,0
2021-08-06 20:29:52,1,1,1,1,0,25.6,54,0
2021-08-06 20:30:52,1,1,1,1,0,25.6,54,0
2021-08-06 20:31:52,1,1,1,1,0,25.6,54,0
2021-08-06 20:32:52,1,1,1,1,0,25.6,54,0
2021-08-06 20:33:52,1,1,1,1,0,25.6,54,0
2021-08-06 20:34:52,1,1,1,1,0,25.6,54,0
2021-08-06 20:35:52,1,1,1,1,0,25.6,54,0
2021-08-06 20:36:52,1,1,1,1,0,25.6,54,0
2021-08-06 20:37:52,1,1,1,1,0,25.6,54,0
2021-08-06 20:38:52,1,1,1,1,0,25.6,54,0
2021-08-06 20:39:52,1,1,1,1,0,25.6,54,0
2021-08-06 20:40:52,1,1,1,1,0,25.6,54,0
2021-08-06 20:41:52,1,1,1,1,0,25.6,54,0
2021-08-06 20:42:52,1,1,1,1,0,25.6,54,0
2021-08-06 20:43:52,1,1,1,1,0,25.6,54,0
2021-08-06 20:44:52,1,1,1,1,0,25.6,54,0
2021-08-06 20:45:52,1,1,1,1,0,25.6,54,0
2021-08-06 20:46:52,1,1,1,1,0,25.6,54,0
2021-08-06 20:47:52,1,1,1,1,0,25.6,54,0
2021-08-06 20:48:52,1,1,1,1,0,25.6,54,0
2021-08-06 20:49:52,1,1,1,1,0,25.6,54,0
2021-08-06 20:50:52,1,1,1,1,0,25.6,54,0
2021-08-06 20:51:52,1,1,1,1,0,25.6,54,0
2021-08-06 20:52:52,1,1,1,1,0,25.6,54,0
2021-08-06 20:53:52,1,1,1,1,0,25.6,54,0
2021-08-06 20:54:52,1,1,1,1,0,25.6,54,0
2021-08-06 20:55:52,1,1,1,1,0,25.6,54,0
2021-08-06 20:56:52,1,1,1,1,0,25.6,54,0
2021-08-06 20:57:52,1,1,1,1,0,25.6,54,0
2021-08-06 20:58:52,1,1,1,1,0,25.6,54,0
2021-08-06 20:59:52,1,1,1,1,0,25.6,54,0
2021-08-06 21:00:52,1,1,1,1,0,25.6,54,0
2021-08-06 21:01:52,1,1,1,1,0,25.6,54,0
2021-08-06 21:02:52,1,1,1,1,0,25.6,54,0
2021-08-06 21:03:52,1,1,1,1,0,25.6,54,0
2021-08-06 21:04:52,1,1,1,1,0,25.6,54,0
2021-08-06 21:05:52,1,1,1,1,0,25.6,54,0
2021-08-06 21:06:52,1,1,1,1,0,25.6,54,0
2021-08-06 21:07:52,1,1,1,1,0,25.6,54,0
2021-08-06 21:08:52,1,1,1,1,0,25.6,54,0
2021-08-06 21:09:52,1,1,1,1,0,25.6,54,0
2021-08-06 21:10:52,1,1,1,1,0,25.6,54,0
2021-08-06 21:11:52,1,1,1,1,0,25.6,54,0
2021-08-06 21:12:52,1,1,1,1,0,25.6,54,0
2021-08-06 21:13:52,1,1,1,1,0,25.6,54,0
2021-08-06 21:14:52,1,1,1,1,0,25.6,54,0
2021-08-06 21:15:52,1,1,1,1,0,25.6,54,0
2021-08-06 21:16:52,1,1,1,1,0,25.6,54,0
2021-08-06 21:17:52,1,1,1,1,0,25.6,54,0
2021-08-06 21:18:52,1,1,1,1,0,25.6,54,0
2021-08-06 21:19:52,1,1,1,1,0,25.6,54,0
2021-08-06 21:20:52,1,1,1,1,0,25.6,54,0
2021-08-06 21:21:52,1,1,1,1,0,25.6,54,0
2021-08-06 21:22:52,1,1,1,1,0,25.6,54,0
2021-08-06 21:23:52,1,1,1,1,0,25.6,54,0
2021-08-06 21:24:52,1,1,1,1,0,25.6,54,0
2021-08-06 21:25:52,1,1,1,1,0,25.6,54,0
2021-08-06 21:26:52,1,1,1,1,0,25.6,54,0
2021-08-06 21:27:52,1,1,1,1,0,25.6,54,0
2021-08-06 21:28:52,1,1,1,1,0,25.6,54,0
2021-08-06 21:29:52,1,1,1,1,0,25.6,54,0
2021-08-06 21:30:52,1,1,1,1,0,25.6,54,0
2021-08-06 21:31:52,1,1,1,1,0,25.6,54,0
2021-08-06 21:32:52,1,1,1,1,0,25.6,54,0
2021-08-06 21:33:52,1,1,1,1,0,25.6,54,0
2021-08-06 21:34:52,1,1,1,1,0,25.6,54,0
2021-08-06 21:35:52,1,1,1,1,0,25.6,54,0
2021-08-06 21:36:52,1,1,1,1,0,25.6,54,0
2021-08-06 21:37:52,1,1,1,1,0,25.6,54,0
2021-08-06 21:38:52,1,1,1,1,0,25.6,54,0
2021-08-06 21:39:52,1,1,1,1,0,25.6,54,0
2021-08-06 21:40:52,1,1,1,1,0,25.6,54,0
2021-08-06 21:41:52,1,1,1,1,0,25.6,54,0
2021-08-06 21:42:52,1,1,1,1,0,25.6,54,0
2021-08-06 21:43:52,1,1,1,1,0,25.6,54,0
2021-08-06 21:44:52,1,1,1,1,0,25.6,54,0
2021-08-06 21:45:52,1,1,1,1,0,25.6,54,0
2021-08-06 21:46:52,1,1,1,1,0,25.6,54,0
2021-08-06 21:47:52,1,1,1,1,0,25.6,54,0
2021-08-06 21:48:52,1,1,1,1,0,25.6,54,0
2021-08-06 21:49:52,1,1,1,1,0,25.6,54,0
2021-08-06 21:50:52,1,1,1,1,0,25.6,54,0
2021-08-06 21:51:52,1,1,1,1,0,25.6,54,0
2021-08-06 21:52:52,1,1,1,1,0,25.6,54,0
2021-08-06 21:53:52,1,1,1,1,0,25.6,54,4
2021-08-06 21:54:52,1,1,1,1,0,25.2,53,8
2021-08-06 21:55:52,1,1,1,1,0,25.6,54,0
2021-08-06 21:56:52,1,1,1,1,0,25.6,53,0
2021-08-06 21:57:52,1,1,1,1,0,25.6,53,0
2021-08-06 21:58:52,1,1,1,1,0,25.6,53,0
2021-08-06 21:59:52,1,1,1,1,0,25.6,53,0
2021-08-06 22:00:52,1,1,1,1,0,25.6,53,0
2021-08-06 22:01:52,1,1,1,1,0,25.6,53,0
2021-08-06 22:02:52,1,1,1,1,0,25.6,53,0
2021-08-06 22:03:52,1,1,1,1,0,25.6,53,0
2021-08-06 22:04:52,1,1,1,1,0,25.6,53,0
2021-08-06 22:05:52,1,1,1,1,0,25.6,53,0
2021-08-06 22:06:52,1,1,1,1,0,25.6,53,0
2021-08-06 22:07:52,1,1,1,1,0,25.6,53,0
2021-08-06 22:08:52,1,1,1,1,0,25.6,53,0
2021-08-06 22:09:52,1,1,1,1,0,25.6,53,0
2021-08-06 22:10:52,1,1,1,1,0,25.6,53,0
2021-08-06 22:11:52,1,1,1,1,0,25.6,53,0
2021-08-06 22:12:52,1,1,1,1,0,25.6,53,0
2021-08-06 22:13:52,1,1,1,1,0,25.6,53,0
2021-08-06 22:14:52,1,1,1,1,0,25.6,53,0
2021-08-06 22:15:52,1,1,1,1,0,25.6,53,0
2021-08-06 22:16:52,1,1,1,1,0,25.6,53,0
2021-08-06 22:17:52,1,1,1,1,0,25.6,53,0
2021-08-06 22:18:52,1,1,1,1,0,25.6,53,0
2021-08-06 22:19:52,1,1,1,1,0,25.6,53,0
2021-08-06 22:20:52,1,1,1,1,0,25.6,53,0
2021-08-06 22:21:52,1,1,1,1,0,25.6,53,0
2021-08-06 22:22:52,1,1,1,1,0,25.6,53,0
2021-08-06 22:23:52,1,1,1,1,0,25.6,53,0
2021-08-06 22:24:52,1,1,1,1,0,25.6,53,0
2021-08-06 22:25:52,1,1,1,1,0,25.6,53,0
2021-08-06 22:26:52,1,1,1,1,0,25.6,53,0
2021-08-06 22:27:52,1,1,1,1,0,25.6,53,0
2021-08-06 22:28:52,0,1,1,1,0,25.6,53,0
2021-08-06 22:29:52,1,1,1,1,0,25.6,53,0
2021-08-06 22:30:52,1,1,1,1,0,25.6,53,0
2021-08-06 22:31:52,0,0,0,0,0,25.6,53,0
2021-08-06 22:32:52,1,1,1,1,0,25.6,53,0
2021-08-06 22:33:52,0,0,0,0,0,25.6,53,0
2021-08-06 22:34:52,1,1,1,1,0,25.6,53,0
2021-08-06 22:35:52,1,1,1,1,0,25.6,53,0
2021-08-06 22:36:52,1,1,1,1,0,25.6,53,0
2021-08-06 22:37:52,1,1,1,1,0,25.6,53,0
2021-08-06 22:38:52,1,1,1,1,0,25.6,53,0
2021-08-06 22:39:52,1,1,1,1,0,25.6,53,0
2021-08-06 22:40:52,1,1,1,1,0,25.6,53,0
2021-08-06 22:41:52,0,0,0,0,0,25.6,53,0
2021-08-06 22:42:52,0,1,1,1,0,25.6,53,0
2021-08-06 22:43:52,0,1,1,1,0,25.6,53,0
2021-08-06 22:44:52,1,1,1,1,0,25.6,53,0
2021-08-06 22:45:52,0,1,1,1,0,25.6,53,0
2021-08-06 22:46:52,1,1,1,1,0,25.6,53,0
2021-08-06 22:47:52,0,1,1,1,0,25.6,53,0
2021-08-06 22:48:52,1,1,1,1,0,25.5,53,0
2021-08-06 22:49:52,0,1,1,1,0,25.5,53,0
2021-08-06 22:50:52,1,1,1,1,0,25.5,53,0
2021-08-06 22:51:52,1,1,1,1,0,25.5,53,0
2021-08-06 22:52:52,0,1,1,1,0,25.5,53,0
2021-08-06 22:53:52,1,1,1,1,0,25.6,53,0
2021-08-06 22:54:52,1,1,1,1,0,25.6,53,0
2021-08-06 22:55:52,0,1,1,1,0,25.6,53,0
2021-08-06 22:56:52,1,1,1,1,0,25.6,53,0
2021-08-06 22:57:52,1,1,1,1,0,25.6,53,0
2021-08-06 22:58:52,1,1,1,1,0,25.6,53,0
2021-08-06 22:59:52,1,1,1,1,0,25.5,53,0
2021-08-06 23:00:52,1,1,1,1,0,25.6,53,0
2021-08-06 23:01:52,0,0,0,0,0,25.6,53,0
2021-08-06 23:02:52,0,1,1,1,0,25.6,53,0
2021-08-06 23:03:53,0,1,1,1,0,25.6,53,0
2021-08-06 23:04:53,0,0,0,0,0,25.6,53,0
2021-08-06 23:05:53,0,0,0,0,0,25.6,53,0
2021-08-06 23:06:53,1,1,1,1,0,25.6,53,0
2021-08-06 23:07:53,0,0,0,0,0,25.6,53,0
2021-08-06 23:08:53,0,0,0,0,0,25.6,53,0
2021-08-06 23:09:53,0,0,0,0,0,25.6,53,0
2021-08-06 23:10:53,1,1,1,1,0,25.6,53,0
2021-08-06 23:11:53,1,1,1,1,0,25.6,53,0
2021-08-06 23:12:53,0,0,0,0,0,25.6,53,0
2021-08-06 23:13:53,0,0,0,0,0,25.6,53,0
2021-08-06 23:14:53,1,1,1,1,0,25.6,53,0
2021-08-06 23:15:53,0,0,0,0,0,25.6,53,0
2021-08-06 23:16:53,0,0,0,0,0,25.5,53,0
2021-08-06 23:17:53,0,0,0,0,0,25.5,53,0
2021-08-06 23:18:53,1,1,1,1,0,25.5,53,0
2021-08-06 23:19:53,1,1,1,1,0,25.5,53,0
2021-08-06 23:20:53,0,0,0,0,0,25.5,53,0
2021-08-06 23:21:53,0,0,0,0,0,25.5,53,0
2021-08-06 23:22:53,1,1,1,1,0,25.5,53,0
2021-08-06 23:23:53,0,0,0,0,0,25.5,53,0
2021-08-06 23:24:53,0,0,0,0,0,25.5,53,0
2021-08-06 23:25:53,0,1,1,1,0,25.5,53,0
2021-08-06 23:26:53,0,0,0,0,0,25.5,53,0
2021-08-06 23:27:53,0,0,0,0,0,25.5,53,0
2021-08-06 23:28:53,0,1,1,1,0,25.5,53,0
2021-08-06 23:29:53,0,0,0,0,0,25.6,53,0
2021-08-06 23:30:53,0,0,0,0,0,25.5,53,0
2021-08-06 23:31:53,0,0,0,0,0,25.5,53,0
2021-08-06 23:32:53,0,0,0,0,0,25.5,53,0
2021-08-06 23:33:53,0,0,0,0,0,25.5,53,0
2021-08-06 23:34:53,0,1,1,1,0,25.5,53,0
2021-08-06 23:35:53,0,0,0,0,0,25.5,53,0
2021-08-06 23:36:53,0,0,0,0,0,25.5,53,0
2021-08-06 23:37:53,0,0,0,0,0,25.5,53,0
2021-08-06 23:38:53,0,0,0,0,0,25.5,53,0
2021-08-06 23:39:53,0,1,1,1,0,25.5,53,0
2021-08-06 23:40:53,0,0,0,0,0,25.5,53,0
2021-08-06 23:41:53,0,0,0,0,0,25.5,53,0
2021-08-06 23:42:53,0,0,0,0,0,25.5,53,0
2021-08-06 23:43:53,0,0,0,0,0,25.5,53,0
2021-08-06 23:44:53,0,0,0,0,0,25.5,53,0
2021-08-06 23:45:53,0,0,0,0,0,25.5,53,0
2021-08-06 23:46:53,0,0,0,0,0,25.5,53,0
2021-08-06 23:47:53,0,0,0,0,0,25.5,53,0
2021-08-06 23:48:53,0,0,0,0,0,25.5,53,0
2021-08-06 23:49:53,0,0,0,0,0,25.5,53,0
2021-08-06 23:50:53,1,1,1,1,0,25.5,53,0
2021-08-06 23:51:53,0,0,0,0,0,25.5,53,0
2021-08-06 23:52:53,0,0,0,0,0,25.5,53,0
2021-08-06 23:53:53,0,0,0,0,0,25.5,53,0
2021-08-06 23:54:53,0,0,0,0,0,25.5,53,0
2021-08-06 23:55:53,0,0,0,0,0,25.5,53,0
2021-08-06 23:56:53,0,0,0,0,0,25.5,53,0
2021-08-06 23:57:53,0,0,0,0,0,25.5,53,0
2021-08-06 23:58:53,0,0,0,0,0,25.5,53,0
2021-08-06 23:59:53,0,0,0,0,0,25.5,53,0
2021-08-07 00:00:53,1,1,1,1,0,25.5,53,0
2021-08-07 00:01:53,0,0,0,0,0,25.5,53,0
2021-08-07 00:02:53,0,0,0,0,0,25.5,53,0
2021-08-07 00:03:53,0,0,0,0,0,25.5,53,0
2021-08-07 00:04:53,0,0,0,0,0,25.5,53,0
2021-08-07 00:05:53,0,0,0,0,0,25.5,53,0
2021-08-07 00:06:53,0,0,0,0,0,25.5,53,0
2021-08-07 00:07:53,0,0,0,0,0,25.5,53,0
2021-08-07 00:08:53,0,0,0,0,0,25.5,53,0
2021-08-07 00:09:53,0,0,0,0,0,25.5,53,0
2021-08-07 00:10:53,0,0,0,0,0,25.5,53,0
2021-08-07 00:11:53,0,0,0,0,0,25.5,53,0
2021-08-07 00:12:53,0,0,0,0,0,25.5,53,0
2021-08-07 00:13:53,0,0,0,0,0,25.5,53,0
2021-08-07 00:14:53,0,0,0,0,0,25.5,53,0
2021-08-07 00:15:53,0,0,0,0,0,25.5,53,0
2021-08-07 00:16:53,0,0,0,0,0,25.5,53,0
2021-08-07 00:17:53,0,1,1,1,0,25.5,53,0
2021-08-07 00:18:53,1,1,1,1,0,25.5,53,0
2021-08-07 00:19:53,1,1,1,1,0,25.5,53,0
